step,metric,mean,std,n,type
0,ma_f_b,0.5662918090820314,0.013363008201379421,5,predictive
0,ma_prec,0.5707883596420288,0.011611434824969053,5,predictive
0,ma_rec,0.5893677234649659,0.008994930318487821,5,predictive
0,mae,0.37687358856201175,0.007478970712923644,5,predictive
0,meta_doa,0.49928978445198596,0.011861280694808761,5,interpretability
0,mi_acc,0.6231263995170594,0.007478975740295136,5,predictive
0,mi_auc,0.5893677362952399,0.008994914078187326,5,predictive
0,mi_f_b,0.7231501579284668,0.002434181566318754,5,predictive
0,mi_prec,0.8036455392837525,0.011008452088163763,5,predictive
0,mi_rec,0.6576258420944214,0.010201476497292262,5,predictive
0,pc-er,0.027456665039062477,0.06572714871020784,5,interpretability
0,rm,0.02520507811750896,0.037846187293186485,5,interpretability
0,rmse,0.6137992262840272,0.0061989462347891745,5,predictive
1,ma_f_b,0.5669159412384034,0.01335156631807387,5,predictive
1,ma_prec,0.5713802218437195,0.011570969004957169,5,predictive
1,ma_rec,0.5901482820510865,0.008909569985834035,5,predictive
1,mae,0.3762502074241639,0.007361498955355387,5,predictive
1,meta_doa,0.49954122297546666,0.011852047134456409,5,interpretability
1,mi_acc,0.6237497806549073,0.007361503123754747,5,predictive
1,mi_auc,0.590148304114722,0.00890954471161808,5,predictive
1,mi_f_b,0.7236542224884033,0.002456315240463354,5,predictive
1,mi_prec,0.804325258731842,0.010982804485803249,5,predictive
1,mi_rec,0.6579988598823547,0.010057155063478007,5,predictive
1,pc-er,0.030679321289062478,0.06655692369313716,5,interpretability
1,rm,0.026317312391643123,0.03810263086981714,5,interpretability
1,rmse,0.6132998108863832,0.006187386718161682,5,predictive
2,ma_f_b,0.5668925285339357,0.013430009697190678,5,predictive
2,ma_prec,0.5712967872619629,0.011657890502334617,5,predictive
2,ma_rec,0.5898890495300294,0.009114219539716244,5,predictive
2,mae,0.37645763158798223,0.00748569903446694,5,predictive
2,meta_doa,0.4997950883397039,0.011812719299602913,5,interpretability
2,mi_acc,0.6235423564910889,0.00748570255578545,5,predictive
2,mi_auc,0.5898890301819307,0.009114208203152629,5,predictive
2,mi_f_b,0.7233741760253907,0.002626959169581658,5,predictive
2,mi_prec,0.8036429405212402,0.010669712982111796,5,predictive
