step,metric,mean,std,n,type
0,ma_f_b,0.6757829368114472,0.0071976921498878525,4,predictive
0,ma_prec,0.675178661942482,0.006637832872765948,4,predictive
0,ma_rec,0.6795749217271805,0.010709549494749135,4,predictive
0,mae,0.3171649068593979,0.00983406149778059,4,predictive
0,meta_doa,0.5354999820046122,0.005154591066120497,4,interpretability
0,mi_acc,0.6828350633382798,0.00983406149778059,4,predictive
0,mi_auc,0.6795748967268089,0.010709530079627539,4,predictive
0,mi_f_b,0.6289236336946487,0.003673507533200395,4,predictive
0,mi_prec,0.605472132563591,0.024384979749582904,4,predictive
0,mi_rec,0.6563990533351898,0.023486919141196362,4,predictive
0,pc-er,0.058563995361328114,0.029025638942142096,4,interpretability
0,rm,0.37275038729812526,0.012530293028376627,4,interpretability
0,rmse,0.5631134778261184,0.008752271086729761,4,predictive
1,ma_f_b,0.6781688660383225,0.008898395980058931,4,predictive
1,ma_prec,0.677476555109024,0.008376729823851492,4,predictive
1,ma_rec,0.6821469813585281,0.012210098048431135,4,predictive
1,mae,0.3146736338734627,0.011221135719993683,4,predictive
1,meta_doa,0.560402303794366,0.004325653364635315,4,interpretability
1,mi_acc,0.6853263437747956,0.011221143841897195,4,predictive
1,mi_auc,0.6821469474100856,0.012210104379080274,4,predictive
1,mi_f_b,0.6308825105428695,0.004273528772102694,4,predictive
1,mi_prec,0.6055775880813599,0.020444789549940598,4,predictive
1,mi_rec,0.660326611995697,0.024302836776849846,4,predictive
1,pc-er,0.057297515869140614,0.043942969809448354,4,interpretability
1,rm,0.44185157155590504,0.011360412055324523,4,interpretability
1,rmse,0.560879436135292,0.01001602632856399,4,predictive
2,ma_f_b,0.6814923912286759,0.00762773037472878,4,predictive
2,ma_prec,0.680777907371521,0.007047490324173007,4,predictive
2,ma_rec,0.6850028783082962,0.010479055388758873,4,predictive
2,mae,0.3116840958595276,0.009709054730035306,4,predictive
2,meta_doa,0.5819975540434759,0.005010603448727225,4,interpretability
2,mi_acc,0.6883158743381501,0.009709058477099073,4,predictive
2,mi_auc,0.6850028499392904,0.010479043134631681,4,predictive
2,mi_f_b,0.6354620248079299,0.003290438325333695,4,predictive
2,mi_prec,0.6118573993444443,0.018501372033451,4,predictive
2,mi_rec,0.6625744521617889,0.021558675026537775,4,predictive
2,pc-er,0.055260467529296864,0.040595187964106036,4,interpretability
2,rm,0.4936423295275578,0.012319727253280047,4,interpretability
2,rmse,0.5582149446010589,0.008700473398677118,4,predictive
3,ma_f_b,0.6837324231863022,0.0064839948002979155,4,predictive
3,ma_prec,0.6830514669418335,0.005969959153785389,4,predictive
3,ma_rec,0.6865496933460236,0.008543747757299987,4,predictive
3,mae,0.3099152833223343,0.008045567433183725,4,predictive
3,meta_doa,0.5994270694027589,0.005414389446197646,4,interpretability
3,mi_acc,0.6900846868753434,0.00804556890969677,4,predictive
3,mi_auc,0.6865496728090055,0.00854373402755942,4,predictive
3,mi_f_b,0.6393701970577239,0.004837340822418048,4,predictive
3,mi_prec,0.6188162416219711,0.01789922407655157,4,predictive
3,mi_rec,0.662581068277359,0.017786701198650095,4,predictive
3,pc-er,0.056031036376953114,0.038755973094007155,4,interpretability
3,rm,0.5392835076868141,0.012478885661031804,4,interpretability
3,rmse,0.5566454499959945,0.007252739029326191,4,predictive
4,ma_f_b,0.6913974165916443,0.008023490676688004,4,predictive
4,ma_prec,0.6906843185424805,0.0075881420241234515,4,predictive
4,ma_rec,0.6937865912914276,0.009241874737374483,4,predictive
4,mae,0.3026905745267868,0.008903185213956723,4,predictive
4,meta_doa,0.6194767592314666,0.007421006661295059,4,interpretability
4,mi_acc,0.6973093956708909,0.008903197472685361,4,predictive
4,mi_auc,0.693786577920277,0.00924184613661006,4,predictive
4,mi_f_b,0.6489174455404281,0.007351637100119782,4,predictive
4,mi_prec,0.6299831718206406,0.014860129657815718,4,predictive
4,mi_rec,0.669915747642517,0.01646015046642982,4,predictive
4,pc-er,0.060379791259765614,0.041107570494805304,4,interpretability
4,rm,0.5814073022266071,0.01223164782117938,4,interpretability
4,rmse,0.5500932306051254,0.008147586963994239,4,predictive
5,ma_f_b,0.6953246027231217,0.00686446051058869,4,predictive
5,ma_prec,0.6946570426225662,0.0066025337559995284,4,predictive
5,ma_rec,0.6970694065093994,0.007323589368025244,4,predictive
5,mae,0.29922769367694857,0.007178130648115668,4,predictive
5,meta_doa,0.6362603272714165,0.00656968921511504,4,interpretability
5,mi_acc,0.7007722765207292,0.007178145439101496,4,predictive
5,mi_auc,0.6970693879684755,0.007323584924496766,4,predictive
5,mi_f_b,0.6547179758548736,0.007552535923885447,4,predictive
5,mi_prec,0.6389578133821487,0.012912304574343138,4,predictive
5,mi_rec,0.671791386604309,0.011809675862517117,4,predictive
5,pc-er,0.06317214965820311,0.040997490357883005,4,interpretability
5,rm,0.6178208758954867,0.012154229525718256,4,interpretability
5,rmse,0.5469453901052475,0.006645728696117495,4,predictive
6,ma_f_b,0.6969726711511612,0.006391587171242475,4,predictive
6,ma_prec,0.6962477266788483,0.006067178942173651,4,predictive
6,ma_rec,0.698584794998169,0.007125978226889741,4,predictive
6,mae,0.297658184170723,0.006910868350920782,4,predictive
6,meta_doa,0.6510599243328486,0.006275514613726504,4,interpretability
6,mi_acc,0.7023417711257935,0.006910881994990507,4,predictive
6,mi_auc,0.6985847735454238,0.007125944823281998,4,predictive
6,mi_f_b,0.6567427307367324,0.0052657185952331,4,predictive
6,mi_prec,0.6411722898483276,0.0057536081806498236,4,predictive
6,mi_rec,0.6733896851539611,0.011638205614766335,4,predictive
6,pc-er,0.06845932006835936,0.04255224523985653,4,interpretability
6,rm,0.6501827715324119,0.011996040186802177,4,interpretability
6,rmse,0.5455159068107605,0.006399855231783814,4,predictive
7,ma_f_b,0.6968872874975205,0.007025757594472101,4,predictive
7,ma_prec,0.6961590945720673,0.0067282527403798465,4,predictive
7,ma_rec,0.6984555274248123,0.00771993168167983,4,predictive
7,mae,0.29775783568620684,0.0074834637032213614,4,predictive
7,meta_doa,0.6646855620527742,0.006007715782955547,4,interpretability
7,mi_acc,0.7022421270608903,0.007483479279697867,4,predictive
7,mi_auc,0.6984555453513017,0.00771991979724565,4,predictive
7,mi_f_b,0.6567437589168548,0.006092567427784845,4,predictive
7,mi_prec,0.6414162218570709,0.00595492595969273,4,predictive
7,mi_rec,0.6730910062789917,0.012166313526518334,4,predictive
7,pc-er,0.07364730834960936,0.04382629619651774,4,interpretability
7,rm,0.678686293867404,0.01250945950544648,4,interpretability
7,rmse,0.5455982208251953,0.006933430501347241,4,predictive
8,ma_f_b,0.6994099199771882,0.00521654911848814,4,predictive
8,ma_prec,0.6986973732709885,0.00505155399210067,4,predictive
8,ma_rec,0.7008408755064011,0.005656715733594964,4,predictive
8,mae,0.2953662067651749,0.005469479606821817,4,predictive
8,meta_doa,0.6770413386382326,0.006069086602591805,4,interpretability
8,mi_acc,0.7046337634325028,0.005469499289970199,4,predictive
8,mi_auc,0.7008408715526214,0.005656686902634377,4,predictive
8,mi_f_b,0.659900003671646,0.004923071918261368,4,predictive
8,mi_prec,0.6453539878129959,0.006002314959533368,4,predictive
8,mi_rec,0.6753146469593048,0.008770956688346742,4,predictive
8,pc-er,0.07817916870117186,0.044741582814556737,4,interpretability
8,rm,0.7056040351078816,0.01277733678768579,4,interpretability
8,rmse,0.5434247225522995,0.005072422453231262,4,predictive
9,ma_f_b,0.7009567499160767,0.007827743663906338,4,predictive
9,ma_prec,0.7002502232789993,0.0077043261781985515,4,predictive
