step,metric,mean,std,n,type
0,ma_f_b,0.6855816364288331,0.008289365246775812,5,predictive
0,ma_prec,0.671669602394104,0.007716914097062924,5,predictive
0,ma_rec,0.7258520126342773,0.012407402102729892,5,predictive
0,mae,0.2323016941547394,0.006825635008767768,5,predictive
0,meta_doa,0.48886593869946343,0.005180673738161658,5,interpretability
0,mi_acc,0.7676982998847961,0.006825624558830038,5,predictive
0,mi_auc,0.725852011759071,0.012407396792056782,5,predictive
0,mi_f_b,0.8461961627006531,0.0051671919008902025,5,predictive
0,mi_prec,0.9041053056716919,0.011079554746241749,5,predictive
0,mi_rec,0.795647954940796,0.004573535104701113,5,predictive
0,pc-er,0.019287109375,0.12639899347363276,5,interpretability
0,rm,-0.012159587632888227,0.03274633651981289,5,interpretability
0,rmse,0.4818386912345886,0.00699798282167564,5,predictive
1,ma_f_b,0.6861503243446351,0.007631374027232459,5,predictive
1,ma_prec,0.6721555709838867,0.007383332931510877,5,predictive
1,ma_rec,0.7268266439437866,0.011225762223472048,5,predictive
1,mae,0.2317576974630356,0.006035228425537588,5,predictive
1,meta_doa,0.4893077028341263,0.005189145975569447,5,interpretability
1,mi_acc,0.7682422995567322,0.006035217652419808,5,predictive
1,mi_auc,0.72682664431872,0.0112257524526598,5,predictive
1,mi_f_b,0.8465984225273132,0.0046621606870786885,5,predictive
1,mi_prec,0.9047710180282593,0.010987339502420973,5,predictive
1,mi_rec,0.7958540678024293,0.004589954685401834,5,predictive
1,pc-er,0.02130126953125,0.12994281616088219,5,interpretability
1,rm,-0.0072210758619982275,0.03245871048766867,5,interpretability
1,rmse,0.48128423690795896,0.006195558132437584,5,predictive
2,ma_f_b,0.6849815964698792,0.009911075975164519,5,predictive
2,ma_prec,0.6710957765579224,0.009635207396842514,5,predictive
2,ma_rec,0.7257773399353027,0.012507928805872077,5,predictive
2,mae,0.23248374760150908,0.006957827272884797,5,predictive
2,meta_doa,0.4897635207370426,0.00515652593739574,5,interpretability
2,mi_acc,0.7675162434577942,0.006957801126852436,5,predictive
2,mi_auc,0.7257773218835083,0.012507904420560767,5,predictive
2,mi_f_b,0.8461621642112732,0.005109233210984984,5,predictive
2,mi_prec,0.9045445680618286,0.01172185665594913,5,predictive
2,mi_rec,0.7952720761299135,0.0059691220164215094,5,predictive
2,pc-er,0.02315673828125,0.13484489763109672,5,interpretability
2,rm,-0.0025791844444334744,0.03157766728589281,5,interpretability
2,rmse,0.4820344388484955,0.0071486805972711944,5,predictive
3,ma_f_b,0.6856391906738282,0.010214735194025926,5,predictive
3,ma_prec,0.6715792894363404,0.009983306085720825,5,predictive
3,ma_rec,0.7273094892501831,0.01181338570071523,5,predictive
3,mae,0.23168050944805146,0.006703576827726396,5,predictive
3,meta_doa,0.49039991893431945,0.00514201309229936,5,interpretability
3,mi_acc,0.7683194756507874,0.006703582470684077,5,predictive
3,mi_auc,0.7273094808395428,0.011813352300334317,5,predictive
3,mi_f_b,0.8467923641204834,0.004776517746583155,5,predictive
3,mi_prec,0.9058055758476258,0.010940715238604794,5,predictive
3,mi_rec,0.7954175710678102,0.006202648054691749,5,predictive
3,pc-er,0.02041015625,0.13920744376934024,5,interpretability
3,rm,0.0025150809333716164,0.03101101493276666,5,interpretability
3,rmse,0.48119946122169494,0.0069070039009427,5,predictive
4,ma_f_b,0.6834185838699341,0.011720848536343371,5,predictive
4,ma_prec,0.6695537686347961,0.011564369432719506,5,predictive
4,ma_rec,0.7250622510910034,0.011800899750496318,5,predictive
4,mae,0.23313699066638946,0.00690905513174248,5,predictive
4,meta_doa,0.490981596527882,0.005147644263228891,5,interpretability
4,mi_acc,0.7668630123138428,0.006909024155784456,5,predictive
4,mi_auc,0.7250622562095795,0.011800870330140694,5,predictive
4,mi_f_b,0.845882773399353,0.0046937878830819665,5,predictive
4,mi_prec,0.9051408648490906,0.011032163373863195,5,predictive
4,mi_rec,0.7943251013755799,0.007225026327110142,5,predictive
4,pc-er,0.027471923828125,0.13026005963634119,5,interpretability
4,rm,0.007805843167368159,0.02929380183031511,5,interpretability
4,rmse,0.4827003002166748,0.00711236072298051,5,predictive
5,ma_f_b,0.6832707285881043,0.011299633269583727,5,predictive
5,ma_prec,0.6694372653961181,0.011083135111487346,5,predictive
5,ma_rec,0.7246723294258117,0.012071810727970204,5,predictive
5,mae,0.2333444207906723,0.0069866207951431334,5,predictive
5,meta_doa,0.49153042384674955,0.005131689699117369,5,interpretability
5,mi_acc,0.7666555643081665,0.006986606900222765,5,predictive
5,mi_auc,0.7246723210882091,0.012071776328189935,5,predictive
5,mi_f_b,0.8457136392593384,0.004854888265436841,5,predictive
5,mi_prec,0.9047820210456848,0.011230891551645774,5,predictive
5,mi_rec,0.7942988991737366,0.006908173767278414,5,predictive
5,pc-er,0.06949462890624998,0.1159494063337919,5,interpretability
5,rm,0.012739420332554662,0.02817650932251417,5,interpretability
5,rmse,0.48291721343994143,0.007187558467188242,5,predictive
6,ma_f_b,0.6831091523170472,0.011773132956815634,5,predictive
6,ma_prec,0.6693047046661377,0.011470258718377185,5,predictive
6,ma_rec,0.7245518684387207,0.01265017986005531,5,predictive
6,mae,0.2334674447774887,0.007348150353597809,5,predictive
6,meta_doa,0.49219613844706817,0.005047345081271926,5,interpretability
6,mi_acc,0.766532552242279,0.007348132681601452,5,predictive
6,mi_auc,0.7245518722358341,0.012650158492054777,5,predictive
6,mi_f_b,0.8456380844116211,0.005076188746173211,5,predictive
6,mi_prec,0.9047328710556031,0.011358620555402479,5,predictive
6,mi_rec,0.7942159414291383,0.007086468432038684,5,predictive
6,pc-er,0.06922607421874998,0.11403519159824192,5,interpretability
6,rm,0.018042629688328725,0.02714390764792171,5,interpretability
6,rmse,0.48303021788597106,0.00756528825326548,5,predictive
7,ma_f_b,0.6851729512214662,0.011300892010548262,5,predictive
7,ma_prec,0.6710586428642273,0.011071988873182297,5,predictive
7,ma_rec,0.7270096182823181,0.011369925227897567,5,predictive
7,mae,0.23177886009216309,0.0067676712122542865,5,predictive
7,meta_doa,0.49304467891433523,0.004980803938403405,5,interpretability
7,mi_acc,0.7682211399078369,0.006767662035932341,5,predictive
7,mi_auc,0.7270096086560422,0.011369912943412094,5,predictive
7,mi_f_b,0.8468138694763183,0.004544260262066515,5,predictive
7,mi_prec,0.906252634525299,0.010094804785184828,5,predictive
7,mi_rec,0.7950640439987183,0.00684973252552189,5,predictive
7,pc-er,0.06986083984374998,0.11282044047257324,5,interpretability
7,rm,0.024605598848164073,0.02462982158396447,5,interpretability
7,rmse,0.481301885843277,0.006973137955397735,5,predictive
8,ma_f_b,0.687354600429535,0.012092809391042427,5,predictive
8,ma_prec,0.6729754328727722,0.011854411351613805,5,predictive
8,ma_rec,0.7301552295684814,0.01288461085276021,5,predictive
8,mae,0.22994524836540223,0.007513570582283003,5,predictive
8,meta_doa,0.4940249959043455,0.004936028868419382,5,interpretability
8,mi_acc,0.7700547575950623,0.007513567446215101,5,predictive
8,mi_auc,0.7301552045807134,0.012884594553855152,5,predictive
8,mi_f_b,0.8480912804603576,0.005176713035084187,5,predictive
8,mi_prec,0.9080133438110352,0.011656371763878353,5,predictive
