step,metric,mean,std,n,type
0,ma_f_b,0.5877547621726991,0.01399143062733918,5,predictive
0,ma_prec,0.5901726841926574,0.012828452117149374,5,predictive
0,ma_rec,0.6136666178703309,0.010404286032387019,5,predictive
0,mae,0.36522232294082646,0.009633452448087535,5,predictive
0,meta_doa,0.5229165327698377,0.019285812755846187,5,interpretability
0,mi_acc,0.6417384505271913,0.008602041941368046,5,predictive
0,mi_auc,0.6055302811364602,0.012366239709903156,5,predictive
0,mi_f_b,0.7366874694824219,0.003882485951359838,5,predictive
0,mi_prec,0.8182804226875305,0.008821667044138374,5,predictive
0,mi_rec,0.6699823260307312,0.010611861659453872,5,predictive
0,pc-er,0.22791748046875,0.06353555608248912,5,interpretability
0,rm,0.16724988370117227,0.04001872187173982,5,interpretability
0,rmse,0.5607912659645081,0.011949654505896077,5,predictive
1,ma_f_b,0.5858425140380861,0.016071002315396897,5,predictive
1,ma_prec,0.588214659690857,0.01482846064707072,5,predictive
1,ma_rec,0.610691523551941,0.013439807305143436,5,predictive
1,mae,0.3647896349430085,0.011324907725356282,5,predictive
1,meta_doa,0.5295293111738064,0.017293695084167438,5,interpretability
1,mi_acc,0.6394583225250245,0.011036736551320692,5,predictive
1,mi_auc,0.6025168592024555,0.013717252901418354,5,predictive
1,mi_f_b,0.7345645546913147,0.005574321112422282,5,predictive
1,mi_prec,0.8146665930747986,0.006288575127384836,5,predictive
1,mi_rec,0.668870723247528,0.011950934915317813,5,predictive
1,pc-er,0.2647705078125,0.08463948792666841,5,interpretability
1,rm,0.21158813528255838,0.03185280019068735,5,interpretability
1,rmse,0.5607115745544434,0.012389739339606954,5,predictive
2,ma_f_b,0.5864012122154236,0.012545885819415835,5,predictive
2,ma_prec,0.5887853741645813,0.011820457780109516,5,predictive
2,ma_rec,0.6118738532066346,0.01086907897961646,5,predictive
2,mae,0.3638783991336823,0.0094738153860013,5,predictive
2,meta_doa,0.5421041711290329,0.02210179259452324,5,interpretability
2,mi_acc,0.6403760433197022,0.009050798542689501,5,predictive
2,mi_auc,0.6069412762628621,0.013874559361565864,5,predictive
