step,metric,mean,std,type
0,ma_f_b,0.5102573037147522,0.011868638544996703,predictive
0,ma_prec,0.5117235302925109,0.011637572763636321,predictive
0,ma_rec,0.5113383591175079,0.011262344673094893,predictive
0,mae,0.4738451063632965,0.015142634742122116,predictive
0,mi_acc,0.526154899597168,0.015142603422821824,predictive
0,mi_auc,0.5113383629892527,0.011262355334239024,predictive
0,mi_f_b,0.5977798342704773,0.021347485468164767,predictive
0,mi_prec,0.575223183631897,0.024883825374370845,predictive
0,mi_rec,0.622413969039917,0.02062003243369747,predictive
0,rmse,0.6882941246032714,0.010971325185529257,predictive
0,meta_doa,0.5353680514620878,0.019828232871605886,meta
0,pc-er,0.125823974609375,0.06741219032191004,meta
0,rm,0.14683482809782755,0.05447148802923697,meta
1,ma_f_b,0.5133878707885742,0.012737830065003187,predictive
1,ma_prec,0.5147411465644837,0.012431115121311445,predictive
1,ma_rec,0.5143028259277344,0.012078909360576817,predictive
1,mae,0.4702254831790924,0.015933393634675285,predictive
1,mi_acc,0.5297745108604431,0.015933369302544482,predictive
1,mi_auc,0.5143028239768922,0.01207890432062861,predictive
1,mi_f_b,0.6020053625106812,0.02152155476075082,predictive
1,mi_prec,0.5809866428375244,0.025720135665382438,predictive
1,mi_rec,0.6248640060424805,0.020377115890218966,predictive
1,rmse,0.6856510758399963,0.011623146616093205,predictive
1,meta_doa,0.5366687858928498,0.016924564398697724,meta
1,pc-er,0.15283203125,0.07740443045657154,meta
1,rm,0.18318587954073323,0.042224300390496954,meta
2,ma_f_b,0.5152482390403748,0.014539922886866907,predictive
2,ma_prec,0.5164485812187195,0.014074892592117099,predictive
2,ma_rec,0.5160377979278564,0.013765481898292561,predictive
2,mae,0.467745715379715,0.018101698250719427,predictive
2,mi_acc,0.5322542667388916,0.01810166325078682,predictive
2,mi_auc,0.5160377899463526,0.0137654786528612,predictive
2,mi_f_b,0.605279541015625,0.023767390413186165,predictive
2,mi_prec,0.5860418558120728,0.029470637245125948,predictive
2,mi_rec,0.6261303305625916,0.020719777839859153,predictive
2,rmse,0.6838166832923889,0.013250950147844708,predictive
2,meta_doa,0.5459970290975966,0.019224198468407127,meta
2,pc-er,0.155517578125,0.07235033637646142,meta
2,rm,0.21207125471848615,0.045079655827473676,meta
3,ma_f_b,0.5178663492202759,0.017236829987128676,predictive
3,ma_prec,0.5190540075302124,0.01692584478459989,predictive
3,ma_rec,0.518587613105774,0.01651587627358597,predictive
3,mae,0.46495416164398196,0.020340930405893673,predictive
3,mi_acc,0.535045838356018,0.020340919241313007,predictive
3,mi_auc,0.5185876091112281,0.016515873767121964,predictive
3,mi_f_b,0.6081448197364807,0.02497430587110365,predictive
3,mi_prec,0.58959801197052,0.030699644767003417,predictive
3,mi_rec,0.6282323360443115,0.02231316190638856,predictive
3,rmse,0.6817439913749694,0.014970836443650317,predictive
3,meta_doa,0.5493867219126504,0.01828320991655474,meta
3,pc-er,0.17230224609375,0.07206282641393973,meta
3,rm,0.2326783277328129,0.041190277042550925,meta
4,ma_f_b,0.5244419574737549,0.01846411001581698,predictive
4,ma_prec,0.5255477786064148,0.017931631491397572,predictive
4,ma_rec,0.5250114798545837,0.01764467523757164,predictive
4,mae,0.45801758766174316,0.021232344651509517,predictive
4,mi_acc,0.5419824123382568,0.021232335126030025,predictive
4,mi_auc,0.5250114748018662,0.017644680180357496,predictive
4,mi_f_b,0.6151210904121399,0.024756205102408245,predictive
