step,metric,mean,std,type
0,ma_f_b,0.5124669432640075,0.012000795165413851,predictive
0,ma_prec,0.5138696193695068,0.011715032921870745,predictive
0,ma_rec,0.5134394109249115,0.011370816552165262,predictive
0,mae,0.4713342130184174,0.015261310811557828,predictive
0,mi_acc,0.5286657929420471,0.015261272380871277,predictive
0,mi_auc,0.5134394213772212,0.011370821294651402,predictive
0,mi_f_b,0.6006111145019531,0.021575393449544584,predictive
0,mi_prec,0.5789931654930115,0.025725729209230098,predictive
0,mi_rec,0.6241600275039673,0.0202744213537843,predictive
0,rmse,0.6864667654037475,0.011045209843155534,predictive
0,meta_doa,0.5352944840467435,0.01983886568372299,meta
0,pc-er,0.12967529296875,0.06154009578370552,meta
0,rm,0.14306091791751782,0.056358324408349106,meta
1,ma_f_b,0.5172002911567688,0.012478514192003895,predictive
1,ma_prec,0.518401277065277,0.012124198246473716,predictive
1,ma_rec,0.5179116010665894,0.011852557649133818,predictive
1,mae,0.4657268047332764,0.015568338551843246,predictive
1,mi_acc,0.5342731833457947,0.015568312680947355,predictive
1,mi_auc,0.5179116134011478,0.01185255383880765,predictive
1,mi_f_b,0.6073035359382629,0.0213616806245973,predictive
1,mi_prec,0.5883520841598511,0.026387492955656507,predictive
1,mi_rec,0.627795422077179,0.019462708025979686,predictive
1,rmse,0.6823664307594299,0.011338004612048556,predictive
1,meta_doa,0.5359941993911777,0.017742432296937692,meta
1,pc-er,0.1532470703125,0.07826793707830801,meta
1,rm,0.17753734680472305,0.04627323209998103,meta
2,ma_f_b,0.5215096116065979,0.014164918381512489,predictive
2,ma_prec,0.5225727438926697,0.013682261487302722,predictive
2,ma_rec,0.5220701217651367,0.013510761441706765,predictive
2,mae,0.4607360899448395,0.017528086883133037,predictive
2,mi_acc,0.539263904094696,0.017528046865922593,predictive
2,mi_auc,0.522070120020422,0.013510763586112728,predictive
2,mi_f_b,0.612943696975708,0.023317405326523308,predictive
2,mi_prec,0.5961562156677246,0.029821491581682475,predictive
2,mi_rec,0.6310340285301208,0.019725702038323956,predictive
2,rmse,0.6786787152290344,0.012811645617356029,predictive
2,meta_doa,0.5453192941136576,0.020166795358326745,meta
2,pc-er,0.15877685546875,0.06347922686340395,meta
2,rm,0.20560087338841662,0.04882136282018886,meta
3,ma_f_b,0.5263733625411987,0.01555548992308852,predictive
3,ma_prec,0.5274782419204712,0.015263383554474494,predictive
3,ma_rec,0.5268790483474731,0.015045504148545826,predictive
3,mae,0.45564267635345457,0.01877188283681776,predictive
3,mi_acc,0.5443573236465454,0.01877184593720193,predictive
3,mi_auc,0.526879042785583,0.015045489523752295,predictive
3,mi_f_b,0.6179896116256713,0.023904123636885113,predictive
3,mi_prec,0.6023041129112243,0.03110835666063968,predictive
3,mi_rec,0.6349570393562317,0.021422365027517612,predictive
3,rmse,0.6749003291130066,0.013795002128593534,predictive
3,meta_doa,0.5475582516026469,0.019730992489619036,meta
3,pc-er,0.1695068359375,0.06653692067403096,meta
3,rm,0.2253516028114589,0.0446102882811277,meta
4,ma_f_b,0.5354845404624939,0.011707524720564107,predictive
4,ma_prec,0.5363881945610046,0.01124530498083102,predictive
4,ma_rec,0.5358264803886413,0.011416945823981672,predictive
4,mae,0.4452532887458801,0.015319942192171192,predictive
4,mi_acc,0.5547467112541199,0.015319908011498256,predictive
4,mi_auc,0.5358264803035956,0.011416957415286077,predictive
4,mi_f_b,0.6294506669044495,0.020805509408128784,predictive
4,mi_prec,0.6180059909820557,0.030338365652460047,predictive
4,mi_rec,0.6418666839599609,0.018063627036185633,predictive
4,rmse,0.6671950101852417,0.011406910940720773,predictive
4,meta_doa,0.5542824875863345,0.023538408526737064,meta
4,pc-er,0.1944580078125,0.05997672354689106,meta
4,rm,0.24456620634005893,0.04093633976206099,meta
5,ma_f_b,0.5436198830604553,0.012817481227999883,predictive
5,ma_prec,0.5442573666572571,0.012406150490437267,predictive
5,ma_rec,0.543851900100708,0.012739326887041857,predictive
5,mae,0.43590489625930784,0.016250225885597307,predictive
5,mi_acc,0.5640950798988342,0.016250195614609282,predictive
5,mi_auc,0.5438519182733919,0.012739321738579603,predictive
5,mi_f_b,0.639631199836731,0.02134770676173844,predictive
5,mi_prec,0.6322088003158569,0.03085390884752185,predictive
5,mi_rec,0.6477193832397461,0.017939062579085212,predictive
5,rmse,0.6601403236389161,0.012229594113977805,predictive
5,meta_doa,0.5552599041154197,0.0239984318156761,meta
5,pc-er,0.1857421875,0.056566492435064855,meta
5,rm,0.25714478161634396,0.04107937557341351,meta
6,ma_f_b,0.549760890007019,0.013810818899100522,predictive
6,ma_prec,0.5502043843269349,0.013372559311246967,predictive
6,ma_rec,0.5501467823982239,0.014124955001698665,predictive
6,mae,0.42852710485458373,0.017210358469180616,predictive
6,mi_acc,0.5714728832244873,0.017210331426952778,predictive
6,mi_auc,0.5501467891847438,0.014124947236598913,predictive
6,mi_f_b,0.6478935718536377,0.02221456074909786,predictive
6,mi_prec,0.6444630980491638,0.034152405928993206,predictive
6,mi_rec,0.6519418358802795,0.01671241010296729,predictive
6,rmse,0.6545154094696045,0.01307102082068132,predictive
6,meta_doa,0.5593785608321494,0.021437376422287952,meta
6,pc-er,0.18070068359375,0.06446753832020033,meta
6,rm,0.2665062902583158,0.03941507922573631,meta
7,ma_f_b,0.556721305847168,0.013978773560112094,predictive
7,ma_prec,0.5570054173469543,0.013338717194450959,predictive
7,ma_rec,0.5572055339813232,0.014634444683883384,predictive
7,mae,0.42104249000549315,0.017876244117855173,predictive
7,mi_acc,0.5789575099945068,0.017876213642623345,predictive
7,mi_auc,0.5572055355983165,0.014634433102526311,predictive
7,mi_f_b,0.6551410913467407,0.023427227265150296,predictive
7,mi_prec,0.6539069175720215,0.0363259405003744,predictive
7,mi_rec,0.6569401502609253,0.015173148173590677,predictive
7,rmse,0.6487620592117309,0.01370582627838109,predictive
7,meta_doa,0.5632446858263498,0.01831141077252446,meta
7,pc-er,0.18671875,0.06724814627620304,meta
7,rm,0.27834475805257036,0.033312896685466754,meta
8,ma_f_b,0.5633185386657715,0.013232745527177164,predictive
8,ma_prec,0.5634902834892273,0.012523199885187073,predictive
8,ma_rec,0.5640636682510376,0.014181003207804944,predictive
8,mae,0.4136752784252167,0.017663733182876576,predictive
8,mi_acc,0.5863247036933898,0.01766369633185993,predictive
8,mi_auc,0.5640636693214522,0.014181011326105074,predictive
8,mi_f_b,0.6625726699829102,0.023847833444667565,predictive
8,mi_prec,0.6642206311225891,0.03834905720743003,predictive
8,mi_rec,0.6615827441215515,0.014518400047979602,predictive
8,rmse,0.6430597186088562,0.013668864640151407,predictive
8,meta_doa,0.561967363392059,0.01887329159018476,meta
8,pc-er,0.20003662109375,0.08890444215703039,meta
8,rm,0.28865391393933465,0.03290310634230338,meta
9,ma_f_b,0.5704729557037354,0.013818888706851981,predictive
9,ma_prec,0.5704664945602417,0.013103876718618623,predictive
9,ma_rec,0.5714733362197876,0.015045857609023681,predictive
9,mae,0.4058708369731903,0.01885335722687434,predictive
9,mi_acc,0.5941291689872742,0.01885332983226322,predictive
9,mi_auc,0.5714733413711222,0.015045861999616711,predictive
9,mi_f_b,0.6703063607215881,0.02508454645007093,predictive
9,mi_prec,0.6748664379119873,0.039502035643858714,predictive
9,mi_rec,0.6664412260055542,0.015835416680006213,predictive
9,rmse,0.6369447827339172,0.014670816611469358,predictive
9,meta_doa,0.5635743521441727,0.020077436975708005,meta
9,pc-er,0.21015625,0.07963329603433301,meta
9,rm,0.29493795806751383,0.029305798476226937,meta
10,ma_f_b,0.5774435639381409,0.015275711623712508,predictive
10,ma_prec,0.5771882176399231,0.014519591801272729,predictive
10,ma_rec,0.5788380146026612,0.017041928337194763,predictive
10,mae,0.3980790972709656,0.020244503776915883,predictive
10,mi_acc,0.6019209027290344,0.020244490768200975,predictive
10,mi_auc,0.5788380169129759,0.017041939258044606,predictive
10,mi_f_b,0.6781283974647522,0.026085495504475798,predictive
10,mi_prec,0.6860187411308288,0.04097598788282068,predictive
10,mi_rec,0.6710092425346375,0.01515263255482215,predictive
10,rmse,0.6307740807533264,0.01593520714675946,predictive
10,meta_doa,0.5677086622413834,0.021476062409887062,meta
10,pc-er,0.21982421875,0.08210194584042542,meta
10,rm,0.3031368976482459,0.026843516575201364,meta
11,ma_f_b,0.580838406085968,0.014502996734522959,predictive
11,ma_prec,0.580479907989502,0.013787389878760986,predictive
11,ma_rec,0.5824405431747437,0.016526390884937882,predictive
11,mae,0.39423446655273436,0.018648410361372242,predictive
11,mi_acc,0.6057655215263367,0.018648391426420757,predictive
11,mi_auc,0.5824405306654167,0.016526411005681918,predictive
11,mi_f_b,0.6820656299591065,0.02414699686818566,predictive
11,mi_prec,0.6916547298431397,0.039329751522361504,predictive
11,mi_rec,0.673309576511383,0.012698084984772564,predictive
11,rmse,0.6277415156364441,0.014792213835801277,predictive
11,meta_doa,0.5709459289729923,0.022707676495301195,meta
11,pc-er,0.232275390625,0.08322946015275591,meta
11,rm,0.31034278353014033,0.026258571595263343,meta
12,ma_f_b,0.5876081109046936,0.01441797844193335,predictive
12,ma_prec,0.5871034264564514,0.013777051439620816,predictive
12,ma_rec,0.5894288659095764,0.016603360273896205,predictive
12,mae,0.3872734487056732,0.01718455863662452,predictive
12,mi_acc,0.6127265453338623,0.017184528191992444,predictive
12,mi_auc,0.5894288738742169,0.016603351208480988,predictive
12,mi_f_b,0.6884593367576599,0.021754599951739444,predictive
12,mi_prec,0.6996604323387146,0.03669730128799296,predictive
12,mi_rec,0.6781247973442077,0.010285617070738929,predictive
12,rmse,0.6221906661987304,0.01379381811886383,predictive
12,meta_doa,0.5735724380717333,0.019317409115568323,meta
12,pc-er,0.2519775390625,0.06081738493726864,meta
12,rm,0.31673982626062175,0.02964419771678859,meta
13,ma_f_b,0.5929381132125855,0.014827742686395692,predictive
13,ma_prec,0.5922990322113038,0.014284886067708358,predictive
13,ma_rec,0.5950823664665222,0.01706164605485517,predictive
13,mae,0.3815561056137085,0.016723671593941117,predictive
13,mi_acc,0.6184438824653625,0.01672364430880649,predictive
13,mi_auc,0.5950823682065791,0.017061647866483214,predictive
13,mi_f_b,0.6938611388206481,0.02105459425773681,predictive
13,mi_prec,0.7069520950317383,0.0361221086596223,predictive
13,mi_rec,0.6817499160766601,0.009505427138625502,predictive
13,rmse,0.6175837397575379,0.013529531071160549,predictive
13,meta_doa,0.5741740119149159,0.019263738417667608,meta
13,pc-er,0.2489990234375,0.0740458029423689,meta
13,rm,0.32402682617850226,0.02867529887530892,meta
14,ma_f_b,0.5985096096992493,0.015293860768998888,predictive
14,ma_prec,0.5977371454238891,0.014759429228718117,predictive
14,ma_rec,0.6010024428367615,0.017569148547598553,predictive
14,mae,0.37574496269226076,0.016756876458837614,predictive
14,mi_acc,0.6242550253868103,0.01675685424483027,predictive
14,mi_auc,0.6010024437635193,0.017569148804436836,predictive
14,mi_f_b,0.6991615176200867,0.02090621032550223,predictive
14,mi_prec,0.7138758897781372,0.03631233446052184,predictive
14,mi_rec,0.6855541467666626,0.009061427208183431,predictive
14,rmse,0.6128585577011109,0.013663247757944837,predictive
14,meta_doa,0.5753995389554436,0.018610701410105412,meta
14,pc-er,0.254296875,0.07088394016818145,meta
14,rm,0.33494414088960955,0.025874840387860046,meta
15,ma_f_b,0.6004993200302124,0.016299763210397892,predictive
15,ma_prec,0.5995453000068665,0.01586369507608472,predictive
15,ma_rec,0.6033203601837158,0.018268168324128035,predictive
15,mae,0.3729368388652802,0.01628241271171533,predictive
15,mi_acc,0.6270631670951843,0.016282402013641537,predictive
15,mi_auc,0.6033203710522801,0.018268190371886813,predictive
15,mi_f_b,0.7025315165519714,0.019371385012327182,predictive
15,mi_prec,0.7197859644889831,0.033066134221271075,predictive
15,mi_rec,0.6864690542221069,0.008286912402746075,predictive
15,rmse,0.6105685234069824,0.013365665637515253,predictive
15,meta_doa,0.5771876434235976,0.017272991818132407,meta
15,pc-er,0.259716796875,0.06977157208596525,meta
15,rm,0.3400334244932809,0.025574240547992545,meta
-1,training_time,733.014,177.16841120809315,system
