step,metric,mean,std,type
0,ma_f_b,0.5873301982879638,0.019733722104576554,predictive
0,ma_prec,0.5890821814537048,0.018875868614114617,predictive
0,ma_rec,0.6101359367370606,0.02519687593855567,predictive
0,mae,0.3614984452724457,0.021321917359378804,predictive
0,mi_acc,0.6385015487670899,0.021321883293309554,predictive
0,mi_auc,0.6101359295173193,0.025196878307306696,predictive
0,mi_f_b,0.7322595357894898,0.020249095862508937,predictive
0,mi_prec,0.8076381087303162,0.028879353510393783,predictive
0,mi_rec,0.6699587941169739,0.018226184142063534,predictive
0,rmse,0.6010439395904541,0.01748701195446948,predictive
0,meta_doa,0.5169112588697299,0.021116499304589656,meta
0,pc-er,0.081805419921875,0.06393921171108347,meta
0,rm,0.07904234988874502,0.0413883096735495,meta
1,ma_f_b,0.601643979549408,0.010154415146805441,predictive
1,ma_prec,0.6017307758331298,0.01026284572883004,predictive
1,ma_rec,0.6226461052894592,0.015258850227127196,predictive
1,mae,0.35150660276412965,0.013028427375071271,predictive
1,mi_acc,0.6484933733940125,0.013028396659675744,predictive
1,mi_auc,0.6226460999093358,0.015258849344443052,predictive
1,mi_f_b,0.7378986001014709,0.014521843261442928,predictive
1,mi_prec,0.8081727862358093,0.02103775040216257,predictive
1,mi_rec,0.678972601890564,0.012491992898751806,predictive
1,rmse,0.5928000688552857,0.010879025842798585,predictive
1,meta_doa,0.5334391685349347,0.01916439682556745,meta
1,pc-er,0.16224365234375,0.09049896486754681,meta
1,rm,0.14082252044443955,0.037224269270817165,meta
2,ma_f_b,0.6171401977539063,0.015801980943702203,predictive
2,ma_prec,0.615535306930542,0.015459856322814035,predictive
2,ma_rec,0.6331578969955445,0.01880320538683726,predictive
2,mae,0.3427838206291199,0.013966888309338805,predictive
2,mi_acc,0.6572161555290222,0.013966867323337583,predictive
2,mi_auc,0.6331579018027546,0.018803208569886688,predictive
2,mi_f_b,0.7406038522720337,0.013491993406037768,predictive
2,mi_prec,0.7990355968475342,0.019109959855109816,predictive
2,mi_rec,0.690188980102539,0.010287086720204352,predictive
2,rmse,0.5853805661201477,0.011906157684781385,predictive
2,meta_doa,0.545608700427186,0.01643379711448255,meta
2,pc-er,0.17586669921875,0.06049839663154295,meta
2,rm,0.193326135291031,0.02948550681988475,meta
3,ma_f_b,0.628512167930603,0.013758294610000154,predictive
3,ma_prec,0.6261961817741394,0.013515302430515437,predictive
3,ma_rec,0.6430787086486817,0.015919724270421327,predictive
3,mae,0.3344848990440369,0.011394049570708756,predictive
3,mi_acc,0.6655150890350342,0.011394021501583166,predictive
3,mi_auc,0.6430787238140667,0.01591972081700869,predictive
3,mi_f_b,0.7452682375907898,0.011928050043304677,predictive
3,mi_prec,0.7989882349967956,0.018354603160993493,predictive
3,mi_rec,0.6983832597732544,0.008213451554856433,predictive
3,rmse,0.5782794952392578,0.009857210285558997,predictive
3,meta_doa,0.5491193877060097,0.029090455936815564,meta
3,pc-er,0.161474609375,0.05818788469722121,meta
3,rm,0.22925360066896738,0.030213723890529662,meta
4,ma_f_b,0.6384923696517945,0.01261446934460374,predictive
4,ma_prec,0.6356945395469665,0.012472642049102804,predictive
4,ma_rec,0.651539433002472,0.013796713016148139,predictive
4,mae,0.3272395312786102,0.009524565690459253,predictive
4,mi_acc,0.6727604627609253,0.009524550045992463,predictive
4,mi_auc,0.6515394217474887,0.013796709020113306,predictive
4,mi_f_b,0.749220323562622,0.010877007838907373,predictive
4,mi_prec,0.7982263088226318,0.01785966709708549,predictive
4,mi_rec,0.7059639930725098,0.006814278191650873,predictive
4,rmse,0.5720000982284545,0.008322687940933963,predictive
4,meta_doa,0.550552009466492,0.027526698058129663,meta
4,pc-er,0.16282958984375,0.03983301317247242,meta
4,rm,0.25828962620148405,0.04072357653835255,meta
5,ma_f_b,0.6426336646080018,0.011809467242925612,predictive
5,ma_prec,0.639764952659607,0.011768989487509365,predictive
5,ma_rec,0.6533186554908752,0.012755739307798252,predictive
5,mae,0.3256765067577362,0.008503554774747625,predictive
5,mi_acc,0.6743234872817994,0.008503530286307383,predictive
5,mi_auc,0.6533186385644115,0.012755755152310757,predictive
5,mi_f_b,0.7484969854354858,0.009862756890977814,predictive
5,mi_prec,0.7913031458854676,0.01663432162336453,predictive
5,mi_rec,0.7101674318313599,0.006266590445584213,predictive
5,rmse,0.5706417679786682,0.007457701566959994,predictive
5,meta_doa,0.5550400380038675,0.01799779541260863,meta
5,pc-er,0.169384765625,0.03714365129093442,meta
5,rm,0.267430059926559,0.03169596601048527,meta
6,ma_f_b,0.6468702793121338,0.012101231522534193,predictive
6,ma_prec,0.6440019965171814,0.011738146594411428,predictive
6,ma_rec,0.655650007724762,0.012564930120872233,predictive
6,mae,0.3237230956554413,0.01160623758811268,predictive
6,mi_acc,0.6762768983840942,0.011606225866526692,predictive
6,mi_auc,0.6556500170102431,0.012564919881997415,predictive
6,mi_f_b,0.7483692646026612,0.012284168560615615,predictive
6,mi_prec,0.7860161781311035,0.013240402789127982,predictive
6,mi_rec,0.7142004370689392,0.01276673509361022,predictive
6,rmse,0.5688931465148925,0.010227180571721157,predictive
6,meta_doa,0.5547330969917119,0.030638510454973438,meta
6,pc-er,0.17021484375,0.04052629584370942,meta
6,rm,0.2857981856826096,0.051306729300945944,meta
