step,metric,mean,std,type
0,ma_f_b,0.5362881779670715,0.020142215821030873,predictive
0,ma_prec,0.5490917563438416,0.015486536931948102,predictive
0,ma_rec,0.5470562100410461,0.014571958621338928,predictive
0,mae,0.4528090715408325,0.011295027425412059,predictive
0,mi_acc,0.5408044815063476,0.02247826307234748,predictive
0,mi_f_b,0.5777153372764587,0.03566802315796975,predictive
0,mi_prec,0.5155437111854553,0.059437810768597686,predictive
0,mi_rec,0.6615801811218261,0.01819630645467231,predictive
0,rmse,0.5367314934730529,0.00796648723234941,predictive
0,meta_doa,0.4873404212809806,0.0170301333384202,meta
0,pc-er,-0.0631103515625,0.16309763243995767,meta
0,rm,-0.0005233181162036069,0.03245675639810772,meta
1,ma_f_b,0.5362881779670715,0.020142215821030873,predictive
1,ma_prec,0.5490917563438416,0.015486536931948102,predictive
1,ma_rec,0.5470562100410461,0.014571958621338928,predictive
1,mae,0.452804309129715,0.011294262368999573,predictive
1,mi_acc,0.5408044815063476,0.02247826307234748,predictive
1,mi_f_b,0.5777153372764587,0.03566802315796975,predictive
1,mi_prec,0.5155437111854553,0.059437810768597686,predictive
1,mi_rec,0.6615801811218261,0.01819630645467231,predictive
1,rmse,0.5367257714271545,0.007963049768550823,predictive
1,meta_doa,0.49164421715587475,0.01658723591856526,meta
1,pc-er,-3.0517578125e-05,0.1538640724519538,meta
1,rm,0.006191791505773257,0.01962848671262617,meta
2,ma_f_b,0.5362881779670715,0.020142215821030873,predictive
2,ma_prec,0.5490917563438416,0.015486536931948102,predictive
2,ma_rec,0.5470562100410461,0.014571958621338928,predictive
2,mae,0.45280117988586427,0.011293794398293214,predictive
2,mi_acc,0.5408044815063476,0.02247826307234748,predictive
2,mi_f_b,0.5777153372764587,0.03566802315796975,predictive
2,mi_prec,0.5155437111854553,0.059437810768597686,predictive
2,mi_rec,0.6615801811218261,0.01819630645467231,predictive
2,rmse,0.5367221117019654,0.007961183732718959,predictive
2,meta_doa,0.49385357556575327,0.013214266792996173,meta
2,pc-er,0.069140625,0.13885983905047222,meta
2,rm,0.0009974629552608589,0.02243958530024981,meta
3,ma_f_b,0.5363952875137329,0.019990206429879993,predictive
3,ma_prec,0.5492276191711426,0.015344664157958631,predictive
3,ma_rec,0.5471904397010803,0.014433747181461228,predictive
3,mae,0.452797931432724,0.011294399711771153,predictive
3,mi_acc,0.5409077882766724,0.022324629347028554,predictive
3,mi_f_b,0.5777683019638061,0.035581665391324915,predictive
3,mi_prec,0.5155437111854553,0.059437810768597686,predictive
3,mi_rec,0.6617440700531005,0.01818750588876242,predictive
3,rmse,0.5367171764373779,0.0079605239482503,predictive
3,meta_doa,0.49507164312081897,0.010493455570302998,meta
3,pc-er,0.045220947265625,0.1364272234955822,meta
3,rm,0.003322582338276558,0.02419238235312281,meta
4,ma_f_b,0.5363952875137329,0.019990206429879993,predictive
4,ma_prec,0.5492276191711426,0.015344664157958631,predictive
4,ma_rec,0.5471904397010803,0.014433747181461228,predictive
4,mae,0.45279064774513245,0.01129654683501468,predictive
4,mi_acc,0.5409077882766724,0.022324629347028554,predictive
4,mi_f_b,0.5777683019638061,0.035581665391324915,predictive
4,mi_prec,0.5155437111854553,0.059437810768597686,predictive
4,mi_rec,0.6617440700531005,0.01818750588876242,predictive
4,rmse,0.5367084741592407,0.0079619612694349,predictive
4,meta_doa,0.4901179095068855,0.013960181528013817,meta
4,pc-er,0.03172607421875,0.2045213971777377,meta
4,rm,0.003562150561473974,0.02049230030895421,meta
5,ma_f_b,0.536494517326355,0.02002157465917288,predictive
5,ma_prec,0.5493148803710938,0.015371811147347798,predictive
5,ma_rec,0.5472730755805969,0.014462950021764792,predictive
5,mae,0.4527831494808197,0.011296748176406834,predictive
5,mi_acc,0.5410123825073242,0.022337442085930352,predictive
5,mi_f_b,0.577909529209137,0.03553759226930125,predictive
