step,metric,mean,std,type
0,ma_f_b,0.685581636428833,0.01032938779441588,predictive
0,ma_prec,0.671669602394104,0.008382229966256871,predictive
0,ma_rec,0.7258520126342773,0.019374867496137215,predictive
0,mae,0.2323016941547394,0.012405229519795002,predictive
0,mi_acc,0.7676982998847961,0.012405224129270783,predictive
0,mi_auc,0.725852011759071,0.019374890308059483,predictive
0,mi_f_b,0.8461961627006531,0.00975937214799102,predictive
0,mi_prec,0.9041053056716919,0.018591046986438518,predictive
0,mi_rec,0.7956479549407959,0.01745638599516734,predictive
0,rmse,0.4818386912345886,0.012902027257274263,predictive
0,meta_doa,0.48886593869946343,0.004184816950476727,meta
0,pc-er,0.019287109375,0.1290324777963713,meta
0,rm,-0.012159587632888231,0.013702605579536497,meta
1,ma_f_b,0.686150324344635,0.009512064621012254,predictive
1,ma_prec,0.6721555709838867,0.00772419391197029,predictive
1,ma_rec,0.7268266439437866,0.018675606014417426,predictive
1,mae,0.2317576974630356,0.011893469435376955,predictive
1,mi_acc,0.7682422995567322,0.01189346234644516,predictive
1,mi_auc,0.7268266443187199,0.018675608404900287,predictive
1,mi_f_b,0.8465984225273132,0.009414759073279563,predictive
1,mi_prec,0.9047710180282593,0.018523926490007198,predictive
1,mi_rec,0.7958540678024292,0.017507435207099013,predictive
1,rmse,0.48128423690795896,0.0124087849765039,predictive
1,meta_doa,0.4893077028341263,0.004351642668706227,meta
1,pc-er,0.02130126953125,0.13100327223683983,meta
1,rm,-0.007221075861998237,0.015958916359067613,meta
2,ma_f_b,0.6849815964698791,0.010526668267566033,predictive
2,ma_prec,0.6710957765579224,0.008895247354001375,predictive
2,ma_rec,0.7257773399353027,0.019400326913597735,predictive
2,mae,0.23248374760150908,0.012090028042683559,predictive
2,mi_acc,0.7675162434577942,0.012090007266216935,predictive
2,mi_auc,0.7257773218835082,0.01940032195723295,predictive
2,mi_f_b,0.8461621642112732,0.009456843382409796,predictive
2,mi_prec,0.9045445680618286,0.018797046636825306,predictive
2,mi_rec,0.7952720761299134,0.01773638500511414,predictive
2,rmse,0.4820344388484955,0.012577322072160719,predictive
2,meta_doa,0.4897635207370426,0.004522673355799772,meta
2,pc-er,0.02315673828125,0.13061557377566155,meta
2,rm,-0.0025791844444334796,0.01681215279348979,meta
3,ma_f_b,0.6856391906738282,0.0106671482259984,predictive
3,ma_prec,0.6715792894363404,0.009019773876497324,predictive
3,ma_rec,0.7273094892501831,0.019671999173909802,predictive
3,mae,0.23168050944805146,0.01209803363489257,predictive
3,mi_acc,0.7683194756507874,0.012098044511101599,predictive
3,mi_auc,0.7273094808395428,0.019671996961017884,predictive
3,mi_f_b,0.8467923641204834,0.009434635522873611,predictive
3,mi_prec,0.9058055758476258,0.01904732378451873,predictive
3,mi_rec,0.7954175710678101,0.017721942441902234,predictive
3,rmse,0.48119946122169494,0.01262881556854239,predictive
3,meta_doa,0.4903999189343196,0.004418235974176755,meta
3,pc-er,0.02041015625,0.12684539735853986,meta
3,rm,0.00251508093337161,0.017275197505557238,meta
4,ma_f_b,0.683418583869934,0.011829215318197117,predictive
4,ma_prec,0.6695537686347961,0.010241539224631554,predictive
4,ma_rec,0.7250622510910034,0.020092148309267473,predictive
4,mae,0.23313699066638946,0.012571395083968042,predictive
4,mi_acc,0.7668630123138428,0.01257137467326937,predictive
4,mi_auc,0.7250622562095794,0.020092135186460424,predictive
4,mi_f_b,0.845882773399353,0.009696855412719673,predictive
4,mi_prec,0.9051408648490906,0.019023027021441954,predictive
4,mi_rec,0.7943251013755799,0.01794861146197664,predictive
4,rmse,0.4827003002166748,0.01310583129103909,predictive
4,meta_doa,0.490981596527882,0.0045169895136331845,meta
4,pc-er,0.027471923828125,0.12681241013155706,meta
4,rm,0.007805843167368154,0.018154743503959587,meta
5,ma_f_b,0.6832707285881042,0.01149398739518544,predictive
5,ma_prec,0.6694372653961181,0.00983088754621287,predictive
5,ma_rec,0.7246723294258117,0.020175899928775207,predictive
5,mae,0.2333444207906723,0.012495738253082778,predictive
5,mi_acc,0.7666555643081665,0.012495728347724706,predictive
5,mi_auc,0.724672321088209,0.0201758801413916,predictive
5,mi_f_b,0.8457136392593384,0.009689084993535614,predictive
5,mi_prec,0.9047820210456848,0.019133617647453888,predictive
5,mi_rec,0.7942988991737365,0.017725893664829125,predictive
5,rmse,0.48291721343994143,0.013008905751536603,predictive
5,meta_doa,0.4915304238467496,0.0046315257296549355,meta
5,pc-er,0.06949462890625,0.1141328992846562,meta
5,rm,0.012739420332554655,0.019105852125813377,meta
6,ma_f_b,0.6831091523170472,0.01256314190663237,predictive
6,ma_prec,0.6693047046661377,0.010739963816951128,predictive
6,ma_rec,0.7245518684387207,0.02130348630346983,predictive
6,mae,0.2334674447774887,0.013117710353621193,predictive
6,mi_acc,0.766532552242279,0.013117699529614746,predictive
6,mi_auc,0.7245518722358341,0.021303464113252367,predictive
6,mi_f_b,0.8456380844116211,0.010020803856971985,predictive
6,mi_prec,0.9047328710556031,0.01959299304555856,predictive
6,mi_rec,0.7942159414291382,0.018034061004070626,predictive
6,rmse,0.48303021788597106,0.013658689334837687,predictive
6,meta_doa,0.4921961384470682,0.004777927082701304,meta
6,pc-er,0.06922607421875,0.11217619469722498,meta
6,rm,0.018042629688328725,0.0200370968779433,meta
7,ma_f_b,0.685172951221466,0.011537688411641852,predictive
7,ma_prec,0.6710586428642273,0.01000447281410619,predictive
7,ma_rec,0.7270096182823181,0.01878707160675181,predictive
7,mae,0.23177886009216309,0.01207644930371133,predictive
7,mi_acc,0.7682211399078369,0.012076445840373198,predictive
7,mi_auc,0.7270096086560421,0.018787068357184,predictive
7,mi_f_b,0.8468138694763183,0.009234954268087153,predictive
7,mi_prec,0.906252634525299,0.01683108525205646,predictive
7,mi_rec,0.7950640439987182,0.0178082032174275,predictive
7,rmse,0.481301885843277,0.012617076018565626,predictive
7,meta_doa,0.49304467891433523,0.0049889452855084344,meta
7,pc-er,0.06986083984375,0.10908414792540379,meta
7,rm,0.024605598848164077,0.021689891308802587,meta
8,ma_f_b,0.6873546004295349,0.011509991781248419,predictive
8,ma_prec,0.6729754328727722,0.010283251544209018,predictive
8,ma_rec,0.7301552295684814,0.018219279764450706,predictive
8,mae,0.22994524836540223,0.011874821086706204,predictive
8,mi_acc,0.7700547575950623,0.01187481616677893,predictive
8,mi_auc,0.7301552045807134,0.01821928158259427,predictive
8,mi_f_b,0.8480912804603576,0.009112510252711434,predictive
8,mi_prec,0.9080133438110352,0.01698700115557362,predictive
8,mi_rec,0.7959820747375488,0.018237631842619232,predictive
8,rmse,0.4793975710868835,0.012410682363985293,predictive
8,meta_doa,0.4940249959043455,0.005005934051918347,meta
8,pc-er,0.0740234375,0.10324333835440998,meta
8,rm,0.034625947184053964,0.023126118509544803,meta
9,ma_f_b,0.6860144853591919,0.012718357237661687,predictive
9,ma_prec,0.6719789624214172,0.0113605892356951,predictive
9,ma_rec,0.7272675275802613,0.019349299136902677,predictive
9,mae,0.23149990141391755,0.012796062046390472,predictive
9,mi_acc,0.7685001015663147,0.012796073546242785,predictive
9,mi_auc,0.7272675196067864,0.01934926998701937,predictive
9,mi_f_b,0.8468863487243652,0.00975682856841595,predictive
9,mi_prec,0.9056821823120117,0.017194702323234265,predictive
9,mi_rec,0.7956513881683349,0.018624849606268336,predictive
9,rmse,0.4809984564781189,0.013246930003700003,predictive
9,meta_doa,0.49526222654631935,0.0051580270017120905,meta
9,pc-er,0.076348876953125,0.09925039530142078,meta
