step,metric,mean,std,type
0,ma_f_b,0.5662097692489624,0.013769302321435434,predictive
0,ma_prec,0.5707015514373779,0.011089727764288647,predictive
0,ma_rec,0.5892393708229064,0.013445881512763788,predictive
0,mae,0.3769773244857788,0.015407560177374487,predictive
0,mi_acc,0.6230226635932923,0.015407545446238657,predictive
0,mi_auc,0.589239375369013,0.013445871238358859,predictive
0,mi_f_b,0.7230497121810913,0.014156622475860213,predictive
0,mi_prec,0.8034719228744507,0.017197656379446778,predictive
0,mi_rec,0.6575750589370728,0.020042752637771548,predictive
0,rmse,0.6138819217681885,0.012565399988171196,predictive
0,meta_doa,0.4992525965000277,0.017488828696563784,meta
0,pc-er,0.026263427734375,0.05328908480060873,meta
0,rm,0.024964059298613787,0.031649055307999864,meta
1,ma_f_b,0.5662139892578125,0.01375238821210507,predictive
1,ma_prec,0.5707332015037536,0.011029678387371384,predictive
1,ma_rec,0.5893413424491882,0.013239285337673361,predictive
1,mae,0.37687261700630187,0.015395839277897361,predictive
1,mi_acc,0.6231273770332336,0.01539583163263357,predictive
1,mi_auc,0.5893413563277594,0.013239282629190626,predictive
1,mi_f_b,0.7231885552406311,0.01417344454694433,predictive
1,mi_prec,0.8038044214248657,0.01696974373516299,predictive
1,mi_rec,0.6575778126716614,0.020085980479957116,predictive
1,rmse,0.6137967944145203,0.01255578457418828,predictive
1,meta_doa,0.49944961634749063,0.01740105902942239,meta
1,pc-er,0.02838134765625,0.05287113932518462,meta
1,rm,0.025819236050467553,0.03190821467457842,meta
2,ma_f_b,0.5660520553588867,0.013750779791815266,predictive
2,ma_prec,0.57056565284729,0.011011385003550176,predictive
2,ma_rec,0.5890604972839355,0.013083384261527962,predictive
2,mae,0.37708004117012023,0.015262559447589677,predictive
2,mi_acc,0.6229199528694153,0.015262552900331993,predictive
2,mi_auc,0.5890604865163802,0.01308336893893009,predictive
2,mi_f_b,0.722999370098114,0.013982322053569557,predictive
2,mi_prec,0.8034693360328674,0.016479202106238752,predictive
2,mi_rec,0.6574869155883789,0.02005349491809828,predictive
2,rmse,0.613967490196228,0.012447445205915836,predictive
2,meta_doa,0.4996091815185116,0.017306463100241375,meta
2,pc-er,0.0303802490234375,0.052595751076639295,meta
2,rm,0.02658347307067302,0.032073242240971224,meta
3,ma_f_b,0.5657995223999024,0.013528861896310281,predictive
3,ma_prec,0.5703095316886901,0.010812589093722768,predictive
3,ma_rec,0.5886607885360717,0.012714030935204783,predictive
3,mae,0.3773894190788269,0.014942598350359307,predictive
3,mi_acc,0.622610580921173,0.014942591156873,predictive
3,mi_auc,0.5886607867767863,0.012714025049487205,predictive
3,mi_f_b,0.7227115869522095,0.013724659997345283,predictive
3,mi_prec,0.8029685020446777,0.01637300691350373,predictive
3,mi_rec,0.657348120212555,0.01986715795893552,predictive
3,rmse,0.614223575592041,0.01218713158904468,predictive
3,meta_doa,0.4997595551123952,0.017315822471982486,meta
3,pc-er,0.031951904296875,0.052527742513568655,meta
3,rm,0.027296532512318977,0.03218456346449733,meta
4,ma_f_b,0.5666864275932312,0.015271520310200501,predictive
4,ma_prec,0.5710202097892761,0.01250721258942699,predictive
4,ma_rec,0.5892669200897217,0.01474532407523079,predictive
4,mae,0.376971435546875,0.01629013228806141,predictive
4,mi_acc,0.623028552532196,0.016290110084567582,predictive
4,mi_auc,0.5892669223269917,0.014745325808437843,predictive
4,mi_f_b,0.7228155493736267,0.014442442363874326,predictive
4,mi_prec,0.8024651646614075,0.01590614295106826,predictive
4,mi_rec,0.6578508377075195,0.020679146543451387,predictive
4,rmse,0.6138646721839904,0.013304364748758025,predictive
4,meta_doa,0.5002586195627698,0.01758270643091713,meta
4,pc-er,0.0350341796875,0.05275365247527699,meta
4,rm,0.02863078449337985,0.03235526966271347,meta
5,ma_f_b,0.566685140132904,0.015118527891179942,predictive
5,ma_prec,0.5710157155990601,0.012453415533880617,predictive
5,ma_rec,0.5892866969108581,0.014865629214163732,predictive
5,mae,0.3769715428352356,0.01621287377271452,predictive
5,mi_acc,0.6230284571647644,0.016212867375250645,predictive
5,mi_auc,0.5892866922952924,0.01486560534361037,predictive
5,mi_f_b,0.722813081741333,0.01442667869590323,predictive
5,mi_prec,0.8024668455123901,0.016335248520900524,predictive
5,mi_rec,0.6578472018241882,0.020511955574768002,predictive
5,rmse,0.613865852355957,0.013241688636332781,predictive
5,meta_doa,0.5005825062279703,0.017628748931622824,meta
