step,metric,mean,std,n,type
0,ma_f_b,0.5675571441650391,0.012923469629575442,5,predictive
0,ma_prec,0.5765872478485108,0.011160384113624314,5,predictive
0,ma_rec,0.6109798669815064,0.013072100074258495,5,predictive
0,mae,0.36120041608810427,0.01091120147773242,5,predictive
0,meta_doa,0.523664268105586,0.0200978914573557,5,interpretability
0,mi_acc,0.6387995839118958,0.01091119781157221,5,predictive
0,mi_auc,0.6109798795225571,0.013072094064937327,5,predictive
0,mi_f_b,0.7428284645080566,0.006862290295446236,5,predictive
0,mi_prec,0.8519641876220703,0.007261066725622814,5,predictive
0,mi_rec,0.6585876822471619,0.008620134469316547,5,predictive
0,pc-er,0.09164428710937497,0.057284738959877776,5,interpretability
0,rm,0.15876907389605202,0.04119293762663257,5,interpretability
0,rmse,0.6008610486984254,0.009132926708644226,5,predictive
1,ma_f_b,0.5742164611816407,0.013810480041963497,5,predictive
1,ma_prec,0.5817352056503295,0.011783839681984177,5,predictive
1,ma_rec,0.6158792734146119,0.012805923869525672,5,predictive
1,mae,0.35766810774803165,0.010840426911902871,5,predictive
1,meta_doa,0.534420259945341,0.016810639061977994,5,interpretability
1,mi_acc,0.642331874370575,0.01084043003648609,5,predictive
1,mi_auc,0.6158792773150096,0.0128059133253674,5,predictive
1,mi_f_b,0.7442546129226685,0.006629879301286174,5,predictive
1,mi_prec,0.849934434890747,0.006554467306650318,5,predictive
1,mi_rec,0.6620649695396423,0.008931021549226613,5,predictive
1,pc-er,0.14272460937499998,0.07457432148119925,5,interpretability
1,rm,0.20398874292900054,0.03783860760648474,5,interpretability
1,rmse,0.5979246377944947,0.009187298749655069,5,predictive
2,ma_f_b,0.578441345691681,0.01049714636368724,5,predictive
2,ma_prec,0.5851810455322266,0.009449252619666922,5,predictive
2,ma_rec,0.6202686309814454,0.012236138903556147,5,predictive
2,mae,0.3547671496868134,0.009706850693532776,5,predictive
2,meta_doa,0.5469252242740259,0.01704864578849354,5,interpretability
2,mi_acc,0.6452328443527222,0.009706863900090002,5,predictive
2,mi_auc,0.6202686345112856,0.012236129256236659,5,predictive
2,mi_f_b,0.7459447026252747,0.006226919119132713,5,predictive
2,mi_prec,0.8507442712783814,0.0073252535959683176,5,predictive
2,mi_rec,0.6642258167266846,0.007555820542623283,5,predictive
2,pc-er,0.14952392578124998,0.06977718449736557,5,interpretability
2,rm,0.23609320356770885,0.03621232186128127,5,interpretability
2,rmse,0.5954653382301331,0.00796871857113737,5,predictive
3,ma_f_b,0.5810679554939271,0.010269169204550633,5,predictive
3,ma_prec,0.5871298551559448,0.00963474460744356,5,predictive
3,ma_rec,0.6216965317726136,0.011559199307526953,5,predictive
3,mae,0.35361248254776007,0.00926057293231753,5,predictive
3,meta_doa,0.5513891786584179,0.016317905890338748,5,interpretability
3,mi_acc,0.6463875174522401,0.009260562570400654,5,predictive
3,mi_auc,0.621696528416454,0.011559208866563317,5,predictive
3,mi_f_b,0.7461871862411499,0.005772447114025939,5,predictive
3,mi_prec,0.8490602970123291,0.006089933866621775,5,predictive
3,mi_rec,0.665625786781311,0.007830584103006114,5,predictive
3,pc-er,0.16623535156249997,0.0817117682222439,5,interpretability
3,rm,0.25937398258773736,0.036546282131883004,5,interpretability
3,rmse,0.5945167303085328,0.007649840090047585,5,predictive
4,ma_f_b,0.5878380656242371,0.008997394513500286,5,predictive
4,ma_prec,0.5927447080612183,0.008548619188027861,5,predictive
4,ma_rec,0.6276845812797547,0.009666266685558767,5,predictive
4,mae,0.3492508888244629,0.007731757060038225,5,predictive
4,meta_doa,0.556459269084171,0.015142537207164006,5,interpretability
4,mi_acc,0.6507491230964662,0.007731760532529017,5,predictive
4,mi_auc,0.627684591534855,0.009666260454357433,5,predictive
4,mi_f_b,0.7485432028770447,0.0050801494108880674,5,predictive
4,mi_prec,0.8490941047668457,0.0067989339868387505,5,predictive
4,mi_rec,0.6693839073181153,0.006855742943616863,5,predictive
4,pc-er,0.17409667968749998,0.06335064650313334,5,interpretability
4,rm,0.28169035178593527,0.03182424550167354,5,interpretability
4,rmse,0.5908728241920472,0.006557413573292622,5,predictive
5,ma_f_b,0.5911915421485902,0.010101791470897561,5,predictive
5,ma_prec,0.5953013300895691,0.009627711335369788,5,predictive
5,ma_rec,0.6294562220573426,0.011441329274412737,5,predictive
5,mae,0.34769849777221684,0.008406368863191403,5,predictive
5,meta_doa,0.5597381605831768,0.016878784707084846,5,interpretability
5,mi_acc,0.6523014903068544,0.00840636289184932,5,predictive
5,mi_auc,0.6294562316403826,0.011441347551378196,5,predictive
5,mi_f_b,0.7488804936408997,0.005819262486039958,5,predictive
5,mi_prec,0.8468628883361816,0.008081654175172794,5,predictive
5,mi_rec,0.6712892055511475,0.007165746733593278,5,predictive
5,pc-er,0.17398681640624997,0.060804696745849124,5,interpretability
5,rm,0.2962376585591804,0.031163575684011666,5,interpretability
5,rmse,0.5895516514778139,0.007122100858533209,5,predictive
6,ma_f_b,0.5998605251312257,0.011467945367525587,5,predictive
6,ma_prec,0.6025143623352051,0.01085679164791495,5,predictive
6,ma_rec,0.6362649440765382,0.013497406643541515,5,predictive
6,mae,0.34240671396255495,0.009484216858499329,5,predictive
6,meta_doa,0.5635875215228199,0.017893835350672776,5,interpretability
6,mi_acc,0.6575932860374452,0.009484215174306417,5,predictive
6,mi_auc,0.6362649553620523,0.013497420832621733,5,predictive
6,mi_f_b,0.7514722943305969,0.0069751728645944975,5,predictive
6,mi_prec,0.8455425262451172,0.009541137046893317,5,predictive
6,mi_rec,0.6763214707374573,0.00735816037028484,5,predictive
6,pc-er,0.17692871093749998,0.0571452008345764,5,interpretability
6,rm,0.3077384498923351,0.030612045855507374,5,interpretability
6,rmse,0.5850444555282593,0.008137425025044142,5,predictive
7,ma_f_b,0.6021950244903566,0.010038037082470256,5,predictive
7,ma_prec,0.6041919231414795,0.009811629365079559,5,predictive
7,ma_rec,0.6364798307418824,0.013671422945855187,5,predictive
7,mae,0.3421017169952393,0.009177182406870793,5,predictive
7,meta_doa,0.5671577284236501,0.020021640083309717,5,interpretability
7,mi_acc,0.6578982830047608,0.009177183486340765,5,predictive
7,mi_auc,0.6364798256525737,0.013671419423176545,5,predictive
7,mi_f_b,0.7506855010986329,0.00748262523723948,5,predictive
7,mi_prec,0.841330099105835,0.012802483739419388,5,predictive
7,mi_rec,0.6777971029281616,0.006472910744794946,5,predictive
7,pc-er,0.18316650390624997,0.062224730843635855,5,interpretability
7,rm,0.31669454856657986,0.0290259997133804,5,interpretability
7,rmse,0.5847746491432191,0.007830150105465611,5,predictive
8,ma_f_b,0.6070744276046753,0.010117318400348697,5,predictive
8,ma_prec,0.608228862285614,0.009705340799641717,5,predictive
8,ma_rec,0.639422369003296,0.01298368171821821,5,predictive
8,mae,0.33960632085800174,0.009434488883048103,5,predictive
8,meta_doa,0.5722881181894083,0.01902288747960453,5,interpretability
8,mi_acc,0.6603936791419984,0.009434488206037765,5,predictive
8,mi_auc,0.6394223688554749,0.01298368064874623,5,predictive
8,mi_f_b,0.7514272451400756,0.007510376554504711,5,predictive
8,mi_prec,0.8385854125022888,0.012036555307398649,5,predictive
8,mi_rec,0.680818510055542,0.006651554644135657,5,predictive
8,pc-er,0.19501953125,0.05610028582141436,5,interpretability
8,rm,0.31995626909005737,0.028246618055739726,5,interpretability
8,rmse,0.5826236605644227,0.008053965912987255,5,predictive
9,ma_f_b,0.6151829004287721,0.008079033330442206,5,predictive
9,ma_prec,0.6152416229248047,0.007953847571884097,5,predictive
9,ma_rec,0.6456396341323853,0.010825661273292356,5,predictive
9,mae,0.3345103442668915,0.007948248946903458,5,predictive
9,meta_doa,0.5775500129740816,0.02010647796862042,5,interpretability
9,mi_acc,0.665489661693573,0.007948242382958248,5,predictive
9,mi_auc,0.6456396071897073,0.010825671401232338,5,predictive
9,mi_f_b,0.7539004802703857,0.006756014401402808,5,predictive
9,mi_prec,0.8370665788650513,0.01162558982273195,5,predictive
9,mi_rec,0.6859235167503357,0.005397661044043644,5,predictive
9,pc-er,0.19954833984374998,0.056860713212340125,5,interpretability
9,rm,0.33090704520254816,0.02761907762930234,5,interpretability
9,rmse,0.5782608389854432,0.006873822818811404,5,predictive
10,ma_f_b,0.618954074382782,0.009590480182727644,5,predictive
10,ma_prec,0.6185283899307251,0.00919725113043619,5,predictive
10,ma_rec,0.6480338096618653,0.01139066674257757,5,predictive
10,mae,0.3323292434215546,0.008453609349587445,5,predictive
10,meta_doa,0.5803626110625835,0.020763172201861912,5,interpretability
10,mi_acc,0.6676707506179811,0.008453620895339907,5,predictive
10,mi_auc,0.6480338103563803,0.011390679493981946,5,predictive
10,mi_f_b,0.7547709941864014,0.007028445181143848,5,predictive
10,mi_prec,0.8354059934616089,0.01152176143543863,5,predictive
10,mi_rec,0.6885027050971985,0.005982134708374531,5,predictive
10,pc-er,0.2113037109375,0.05524937405814231,5,interpretability
10,rm,0.3383002914974087,0.027776193069457604,5,interpretability
10,rmse,0.5763964891433717,0.007432401527861902,5,predictive
11,ma_f_b,0.6247678279876709,0.009585729737997449,5,predictive
11,ma_prec,0.623661470413208,0.009399933286725603,5,predictive
11,ma_rec,0.6531385898590089,0.012773756876008235,5,predictive
11,mae,0.32827699780464176,0.009331028310057624,5,predictive
11,meta_doa,0.5822889684999103,0.01975062001295448,5,interpretability
11,mi_acc,0.6717229962348938,0.009331041011237886,5,predictive
11,mi_auc,0.6531385570795707,0.0127737613700456,5,predictive
11,mi_f_b,0.7570721626281738,0.007859464571848577,5,predictive
11,mi_prec,0.8357218980789185,0.012657164070820279,5,predictive
11,mi_rec,0.6921089649200439,0.006081079064270527,5,predictive
11,pc-er,0.21904296875,0.050883346041742245,5,interpretability
11,rm,0.3454111983946543,0.026500404432010065,5,interpretability
11,rmse,0.5728321313858034,0.008108046906550197,5,predictive
12,ma_f_b,0.6345889925956727,0.011206254111867582,5,predictive
12,ma_prec,0.6324142932891845,0.010654279119995764,5,predictive
12,ma_rec,0.6601617932319642,0.012930256678950251,5,predictive
12,mae,0.32195055484771734,0.009692461800142618,5,predictive
12,meta_doa,0.5832770225273018,0.018277491128218967,5,interpretability
12,mi_acc,0.6780494332313538,0.009692466128549737,5,predictive
12,mi_auc,0.660161803272806,0.012930269941202843,5,predictive
12,mi_f_b,0.7601336598396301,0.007703985140959051,5,predictive
12,mi_prec,0.8333107113838196,0.011485035426126179,5,predictive
12,mi_rec,0.6988734602928162,0.006947635845907153,5,predictive
12,pc-er,0.228564453125,0.03301359047061859,5,interpretability
12,rm,0.35249437410408385,0.024131570299219595,5,interpretability
12,rmse,0.5672831296920777,0.00851591992685467,5,predictive
13,ma_f_b,0.6381384968757631,0.010260569598628757,5,predictive
13,ma_prec,0.6356290817260742,0.00982048175120945,5,predictive
13,ma_rec,0.6626086711883545,0.011444476544933545,5,predictive
13,mae,0.31976364254951484,0.008664507171067324,5,predictive
13,meta_doa,0.5858841195077362,0.01721592533043705,5,interpretability
13,mi_acc,0.6802363514900208,0.008664508968375076,5,predictive
13,mi_auc,0.6626086605295491,0.011444481451449804,5,predictive
13,mi_f_b,0.7610137462615967,0.0070319066561823846,5,predictive
13,mi_prec,0.8317586183547974,0.01164386716192816,5,predictive
13,mi_rec,0.7014867067337036,0.006666383888901276,5,predictive
13,pc-er,0.236962890625,0.032373820161861626,5,interpretability
13,rm,0.36025365194042824,0.024552473675389864,5,interpretability
13,rmse,0.5653729438781739,0.007631546755327991,5,predictive
14,ma_f_b,0.6407163619995118,0.010604122180035341,5,predictive
14,ma_prec,0.6379785537719727,0.010251917694111164,5,predictive
14,ma_rec,0.6640212297439576,0.010815175918790977,5,predictive
14,mae,0.3183971226215363,0.008562664605646628,5,predictive
14,meta_doa,0.5872309387116428,0.016890656823884905,5,interpretability
14,mi_acc,0.6816028594970704,0.008562652636088259,5,predictive
14,mi_auc,0.66402122221142,0.010815176012301505,5,predictive
14,mi_f_b,0.7613483428955078,0.006735074125914553,5,predictive
14,mi_prec,0.8297431111335755,0.011218551623421343,5,predictive
